mu_a,mu_b,a__G. bulloides,a__G. ruber,a__N. incompta,a__N. pachyderma,a__T. sacculifer,b__G. bulloides,b__G. ruber,b__N. incompta,b__N. pachyderma,b__T. sacculifer,sigma_a,sigma_b,sigma_m,sigma_d,tau__G. bulloides,tau__G. ruber,tau__N. incompta,tau__N. pachyderma,tau__T. sacculifer
3.8592811034562837,-0.22596103589629027,4.161256595256054,4.339339852948079,3.5857037435355483,4.09581511038513,3.2802785716424925,-0.23667195929014515,-0.24166040699656274,-0.19297136449193739,-0.21145015317465984,-0.19277192713260316,0.40081601428300123,0.02342969216042054,0.4369528216822002,0.11204870623941417,0.5785499238926087,0.48009964918281683,0.6023889638814923,0.4528171558524391,0.40045059740676014
4.048606163387925,-0.22247870511100068,4.187053313839947,4.713356372920951,3.6272328044349162,4.06514436698929,3.334997515778398,-0.23657395134495818,-0.2537350219104436,-0.1985344333359613,-0.20546248282924923,-0.19466698723595705,0.4959630698879915,0.036256814784030936,0.40054844022210956,0.2033478854950201,0.6344660114386931,0.49059528271891895,0.5403053799584495,0.5014749296823823,0.39419114380965165
3.5051603670722358,-0.1496807778245551,4.032304773174387,4.098460094238783,3.3607601236233604,4.145620883246972,2.618015463452863,-0.22652376202777857,-0.23022580298305542,-0.1811740740286996,-0.21648430618942585,-0.1645505053811093,0.5269224049443868,0.06500561948215755,0.5531265699300766,0.045234174902966974,0.5709766233132307,0.48945818285192133,0.5410835907004964,0.4955029460706478,0.3950345271888982
3.878709384738932,-0.20605860369131457,4.110567394409037,4.306602628029553,3.6396105282017532,4.065797416159372,2.9915008574896937,-0.23180037886175164,-0.23822540036451842,-0.20074518124232602,-0.20262854108834344,-0.18133392352475813,0.6396325458278587,0.04015266766020725,0.39809097594432913,0.23651226236206768,0.5964677105385091,0.47861672010203005,0.5033666528872773,0.452118765611561,0.43059540582802375
3.6666796306264193,-0.19205388119144923,4.126973553438347,4.110137039415691,3.653719290867997,4.066999838734764,3.1496733092069027,-0.23428913604313595,-0.2313640182613229,-0.20224429610050423,-0.209033533425364,-0.18762649813668103,0.6985169908372632,0.024608666660305378,0.37451410733386303,0.06806441961540609,0.5691971045646382,0.485679213559454,0.47264623609282336,0.43100102966914466,0.3909442970729256
3.3420952719581654,-0.17085731540592375,3.965732104866059,4.757980273370063,3.3197648169085645,4.071972763069265,3.0853807007109832,-0.22434029538176845,-0.25634723472629206,-0.17546454161819744,-0.2013501464722799,-0.18210717722395722,0.5495224414649971,0.14038350308631667,0.6690476366556479,0.46611201731958174,0.6309402214034223,0.4664340232266497,0.6303764114641728,0.5121223179940666,0.4191612656743969
4.5782205700678835,-0.21300055198835197,4.106583260693948,4.360904089555517,3.497263430807575,4.151237326753694,2.5729082211619003,-0.23678782323945366,-0.2411523657264184,-0.1926131174722465,-0.21644468843087275,-0.1646220143556024,1.3192535216870953,0.2093744474587909,0.3499159104656107,0.08256964719346684,0.5595026947069047,0.4770803775674667,0.5068477874109786,0.4420269972742744,0.4055818741843206
4.2088705303229075,-0.2175084676537004,4.175553668939397,4.610298388724097,3.5341360270961495,4.111076632836231,2.682899325954355,-0.24140826103699356,-0.25031454802452935,-0.19796949924373783,-0.20899417240942583,-0.16763896875226117,0.8315911509405826,0.03815687480937614,0.4661828035242652,0.22481943007296268,0.566509918002679,0.4603281842124649,0.559560698464303,0.47930630261365886,0.3926759870649484
4.014761875227835,-0.20969529784806634,3.877749857347793,4.040697636522591,3.399039739238058,4.048293212539404,3.4763424019095392,-0.22156270527256142,-0.22843123676924476,-0.18407505423048584,-0.20937773552364913,-0.1989494468089499,0.3828568338495258,0.01633883719483006,0.535434014587688,0.23213468601622614,0.5811127504262171,0.47978743213419706,0.5626253049790138,0.4837713567406639,0.4011580606474888
4.132240540868735,-0.23591741866673002,4.230235545271004,4.555952704666111,3.4921294529998317,4.0826938630243745,2.6191971322555214,-0.23605175871477543,-0.24883377013464064,-0.19771781344351133,-0.20866439889282498,-0.16541463877308388,0.6142817177564602,0.04389568179512784,0.47765657048774635,0.09951225990675412,0.5913783183590352,0.4690028283922456,0.5038999413641255,0.46135054089866095,0.3805902083226903
3.359266065909885,-0.2241193551372499,4.134652316150119,4.367801246520154,3.3987412539992494,4.078083300417316,2.822017118356736,-0.23222735611256154,-0.24183055306186826,-0.1905206615204673,-0.20795966317146128,-0.17403338606352342,0.5805553732920796,0.038123289200120127,0.4849419895946709,0.06731568225131296,0.6075917947002192,0.46545654565643024,0.5603013965405187,0.4728157248534157,0.3918491691848172
4.286480653259368,-0.20234285389557125,4.001342667848574,4.782861788358459,3.6880453836303975,4.055959651621971,3.138506497306686,-0.22743367103759404,-0.2563930739124913,-0.20947466061550196,-0.20033882144356868,-0.18672971410895164,0.7007311027726436,0.027058857367155683,0.5822476487853491,0.17888918517692168,0.5862847579082197,0.4845514861749336,0.556810565133545,0.4728683246032018,0.4122387478309772
3.3253768638284718,-0.20419085515265972,4.031673756250523,4.752069311179951,3.6399895791709356,4.013450156521484,3.1556429540625026,-0.2254025583806106,-0.2567288470202052,-0.2019341099639998,-0.20529898032973465,-0.18608675697128851,0.5147978091117565,0.023630785776906825,0.6453139568421057,0.2900651498429399,0.57069363259792,0.472041057376905,0.4988050874198784,0.50745370743561,0.4051511137858556
4.243783523148504,-0.19067216514607613,4.074000309965114,4.1202959221496895,3.260753034605475,4.124031788888595,2.9804817316958503,-0.22934237032983446,-0.2333524692563562,-0.1713628789008012,-0.2146015791216061,-0.17952462402014646,0.5963835416469574,0.10962670001424095,0.6674495115590751,0.3089973542142998,0.6200895209148931,0.48122514688410556,0.6427159627664889,0.43333406919035145,0.41117904633563834
3.394549419339357,-0.19494919354057227,4.002056816264622,4.107174505448287,3.4453687695389066,4.198161982276247,2.998064241628473,-0.22727408650792413,-0.23030222314197424,-0.18643901484725495,-0.22196436213426154,-0.17960233985731203,0.5815772505685683,0.034355509004739174,0.5512407391559951,0.17772986007374222,0.5664977280159578,0.4754396661575583,0.568468073906583,0.483082559209261,0.36464636918354915
3.535618138064678,-0.2004559852656748,3.998146164105743,4.082511431938992,3.4606410057971493,4.194674405928964,2.931313872386807,-0.22500125485325548,-0.23143562901936382,-0.18398452738661655,-0.22004207323372116,-0.17901166473649313,0.5015138867094744,0.03640617009406271,0.5456900486082167,0.19344603935790905,0.5675277642327988,0.47749390303832795,0.5636473196530617,0.47368448837906085,0.36664214759830277
3.699785310118499,-0.17935742198423238,4.061902967663427,4.21966621245002,3.5291195614903272,4.063082759515806,2.9661492304870993,-0.2291364956491173,-0.23620912045912032,-0.18895344743568884,-0.20041591321292793,-0.1802583650634157,0.5421775358027724,0.04897631344845264,0.5350564530291293,0.09101990370860595,0.6024912103039669,0.4804027583883333,0.5324741249620623,0.45990784230343135,0.405917302889975
3.6332210226750474,-0.2023145375784519,4.07161193462015,4.539034230213499,3.4136309194987287,4.081600912985981,2.868153491064301,-0.23047521390307224,-0.2459319375109552,-0.18055236510586162,-0.21510866997328265,-0.17627696570007137,0.5907915918426463,0.056657052083616814,0.5409678507562695,0.11841900080517587,0.595236663571911,0.49429020982031635,0.5641205968468553,0.4872443261789668,0.39526263706612075
4.016851806161327,-0.21713485303093497,3.876656843833383,4.558951321616756,3.426237421632577,4.1008421123920344,2.7730779784666124,-0.21739697712411,-0.24858752409074952,-0.1863609384858955,-0.20451085339173253,-0.17227761231442143,0.5472560334860637,0.019843887078007206,0.470935754575392,0.09064214622790302,0.6441202029636581,0.4862543660381072,0.524174368182301,0.43420476450825446,0.4003578920643276
3.701095666483475,-0.2045661609388524,4.09004952089734,4.159202890531386,3.6073210214657485,4.028996665337589,3.263020123603824,-0.2314541255818161,-0.2331442329122122,-0.2000042751339771,-0.1943329971048508,-0.18956974721529699,0.37491261037152795,0.05163943091800359,0.5244538092155666,0.05709962256923986,0.5436771547630407,0.4710869881939528,0.5658532883657997,0.5022698566406434,0.4003775548576029
3.6118695642385994,-0.20734263258284008,4.157460443018183,4.362915224731122,3.6129291552286036,4.011906862653107,3.0891300445303775,-0.23659349634473542,-0.24079178193419232,-0.20136187047676893,-0.19726559877380245,-0.18213203160787306,0.36630683070694553,0.046853955055255386,0.474747138930996,0.08541374416448198,0.578573280769881,0.4896633273678766,0.5604896209466732,0.5120744378163836,0.4198667546177637
4.356705403475639,-0.17961801928704804,4.070986754364064,4.594625764119189,3.6676332632749666,4.12037218676544,2.965701446687219,-0.2305469337112542,-0.2505287057919344,-0.19875587714274548,-0.21222295598205218,-0.1807966072050895,0.9396668587590185,0.05200414324041361,0.514060924235541,0.07182895890588037,0.6088233502634245,0.4607071092217404,0.5863089306218362,0.49992005483938473,0.38439287022947344
3.5233839465214376,-0.18840274772276092,4.106895058685164,4.365741845779317,3.628876597783223,4.080093792594384,2.9987187009829506,-0.23384396972625174,-0.2423524260181012,-0.20713055352482201,-0.21711207650669948,-0.18096630782863835,0.42580971393953887,0.08871213617905511,0.5044724774969296,0.08055747121963787,0.5486482596029046,0.4983162676778705,0.5274892093481583,0.4406523323874061,0.42840607985887075
4.035439248000084,-0.20759094635637665,3.988727175636072,4.578490698470961,3.2458565837128384,4.075795650416483,2.9955883079997787,-0.22765261860281513,-0.24957561333294198,-0.17547776716143854,-0.20129867695403605,-0.18092191500368324,0.8194857557410792,0.025341352537596673,0.49365394598824314,0.10446534449967844,0.5888750473820218,0.46494988607200627,0.5786325198986242,0.44635858136075246,0.384741569756611
3.773661098667825,-0.2172141739544475,4.037935862463905,4.6290156401450195,3.72482168984887,4.018145681381036,2.8268482587897465,-0.23166978873789276,-0.25031163994112093,-0.20968565597256966,-0.2039486664049923,-0.17338672065817307,0.5832940153835493,0.04107046699102246,0.5277460317138823,0.07830054618697027,0.5556172126073275,0.5025371602159909,0.5376605820346053,0.46789726581231383,0.4163922714062575
3.8466571972335704,-0.19417758729180165,4.037571142921327,4.005768034066802,3.5205203013962625,4.040966166824284,3.0364960703028907,-0.22428138947582174,-0.22900273552472988,-0.19338759803328487,-0.20722079047450326,-0.18171814062330321,0.42469523830631273,0.023506606445950096,0.48307669341897147,0.08721046385310785,0.6237752047099704,0.4535703083636819,0.5642690145626195,0.47353199286099,0.3954815259084842
3.6013786761496087,-0.21686014804902273,4.006719045001472,4.256845031594715,3.4546808620616822,4.032153479463304,3.2056342939847036,-0.22253853225486006,-0.23825820843567294,-0.18307775991051636,-0.20016905171217644,-0.18846442795534957,0.4490606521681515,0.021597630811110234,0.48841632731662754,0.17429771866938149,0.6073715125800063,0.4894434796862301,0.501796319821977,0.4879592962080544,0.4184457369735131
3.8277584888937883,-0.2117013580493602,3.9361596904209213,4.374279119417837,3.4236908408753806,4.0281486287162025,3.2889497811352126,-0.22495208937592645,-0.24084135267126425,-0.19418065536467996,-0.20620894558394792,-0.19294199939148185,0.29333270283887247,0.026414606453178755,0.43980461896579526,0.13373234818903262,0.6043740229784411,0.5051517333834692,0.5229634845735067,0.47578771363406724,0.402174931272869
3.9350472919869186,-0.215965715059988,4.111780137371021,4.161466823569586,3.6014701558289146,4.036964625697084,3.068604564823789,-0.2367904224383167,-0.23437209777446036,-0.19192740613679798,-0.2061116884900392,-0.1819414770409357,1.1895295674872886,0.0428875629592547,0.5184503989161485,0.07205855464223221,0.5904338239763822,0.45763845189739366,0.5114866315391926,0.5028544572326914,0.4124176107665658
3.4157781438788,-0.1917350636574593,4.217670827344417,4.071266213793137,3.4822172915859726,3.9861551946521354,2.99474010431185,-0.2356282406423967,-0.2318390206192988,-0.19036591214938217,-0.19655636970622575,-0.1794839314407397,0.4314671818438562,0.02138603718252801,0.5267750604777535,0.07013447230165482,0.599776784247876,0.46811122273289124,0.5774814047450112,0.5081317993669594,0.4101638397885884
4.000437114268765,-0.21125453869617145,4.13808952336497,4.16125356109392,3.331695516343174,4.019251706534411,2.881230222813513,-0.23822204836033478,-0.23542056721550295,-0.17694796204208765,-0.19771551056542075,-0.1763956786817011,0.46775291309903344,0.027248436924700456,0.5116496197173864,0.09582535220722693,0.6040072162590838,0.4813721944036926,0.5523329858964298,0.47917603697164995,0.42790649835961514
3.4377521919232343,-0.2171729026535088,4.003570218788156,4.372148466511268,3.580841071512649,4.130342096585453,2.94571767814172,-0.22492624079217532,-0.24236568489436588,-0.19745412192703285,-0.21376589231190532,-0.17755955306237603,0.6815566285182794,0.05849522189714836,0.47213477553229444,0.13174832335341094,0.5640493096591291,0.48377726134193794,0.5679130304205304,0.46095129555135195,0.3906187194623355
3.5029887876250667,-0.21310625195657693,4.022280399086708,4.4117522060056675,3.5645391703819023,4.127962465085133,2.94415973465948,-0.22463513383557523,-0.2425992634910038,-0.19537917192223428,-0.21261092961139477,-0.17793188335155938,0.6604731902046139,0.0616698253304742,0.4889306072788723,0.13518949806294228,0.5662094268348619,0.4843851156605628,0.5689764789009184,0.46072010214594156,0.39593377056488294
3.6587829427370737,-0.24659520375369068,4.099146552844059,4.345185917241089,3.328475394054257,4.017940362484529,3.1455963933267563,-0.23300129732701122,-0.24057895588109335,-0.1775486887247495,-0.20077808173851794,-0.18558936516145497,0.535147678253168,0.043916334145441306,0.5113187335912093,0.08729227611191469,0.5976408214490283,0.470439810759437,0.5294054763927444,0.48870558151785065,0.42860755733424055
3.584028380343457,-0.24768196700245215,4.102833309573517,4.377274709763354,3.379440909570235,4.023807936165962,3.1051154225844027,-0.23086047162598136,-0.24181639359007778,-0.183761807169748,-0.20396726318835565,-0.1848003533382836,0.6070301583833744,0.04069433624952532,0.5112992271704998,0.07955233268166745,0.5988111302141871,0.47416595641574116,0.5464636399896616,0.4868129732102985,0.42397906959470055
3.8726364785971277,-0.1687389835092192,4.114448941916473,4.517514656566446,2.990081186088021,4.041041451032707,2.9990519322720193,-0.2321231908031427,-0.2476828751055602,-0.14690830483452214,-0.20920983566235085,-0.1808553114836174,0.5528180717340563,0.043738395094755106,0.4803784627233764,0.05487977060046884,0.5408693165862385,0.4624115661345258,0.5457154362243838,0.45193470266071073,0.3903105236640576
4.055075544452149,-0.1687555822758581,4.076722955303501,4.7215679243357,2.9555246885324116,4.151089476302863,3.086778363148043,-0.23183385459027955,-0.25495924461121067,-0.14358089056710618,-0.21228295682246742,-0.18350313507426094,0.9256850933624156,0.0684319344330156,0.46312191543091225,0.1206934836911161,0.5920805752585983,0.46593160084639657,0.5239199081441457,0.4362057972171607,0.40940859331421864
4.030183355553437,-0.1717540022997885,4.075095973525582,4.635300505892618,2.9991326403090577,4.150521788415486,3.061140334509177,-0.23207483906527895,-0.25192998863556904,-0.15079259084631727,-0.21756396833636737,-0.18197624255314404,0.7047782509704796,0.07239862017382402,0.49644604546993243,0.07378770421741217,0.5959441470126499,0.4524765755471457,0.5180716239591144,0.44311652908484245,0.41034656552458054
3.398198901269597,-0.16087762068239986,4.043038108115351,4.490219440952569,3.530567898307086,4.1071819497384565,3.216163726927004,-0.22921305898976418,-0.24637318220083404,-0.2029063494073663,-0.2074670331055816,-0.18876202653832114,1.0619697562229424,0.06889553465105583,0.48137383292931774,0.07563970451714491,0.5704226052057293,0.4636483667343571,0.5556416207973173,0.4849354817801646,0.4181857306621228
4.090311562714623,-0.1535276759294959,4.121321425295459,4.591365598053777,3.3306218877233844,4.092218628347846,3.2303060880001984,-0.23229371181783345,-0.250012893115987,-0.1861658207717378,-0.2139105760946139,-0.18941456573867993,0.28617518008132814,0.1599617115681798,0.5104627147816027,0.052166429609614116,0.5841713349974377,0.48492054578261445,0.5448720178108802,0.4715280966767453,0.41545778626731056
3.6338540440729044,-0.20381837719546528,4.143516788991498,4.45603160353443,3.6210814324817258,4.056742964199788,3.2395085484482107,-0.23590287773226085,-0.244707478604648,-0.20398615521217708,-0.20056519923471774,-0.19029397084272373,0.9709699630395942,0.09556229075092476,0.5084527524637549,0.10178127193935896,0.5965184727281816,0.4755948221420938,0.5802032143013081,0.45773518339448005,0.4036421705212539
3.7746419344502673,-0.1931047338787695,4.140421191488045,4.401769673461459,3.591735152386941,4.069137736906461,3.150249341394148,-0.23536227322659148,-0.24243013233292485,-0.19766247000856071,-0.20804173226005065,-0.1858210530805249,1.2036771578027297,0.14894705719512435,0.5263145418290308,0.16305169937613428,0.6038572102523235,0.47501680584463446,0.5821460560521169,0.44736089600017725,0.39949491647542124
3.9445048400555516,-0.2136213360314915,4.1859051362643145,4.200944700772501,3.6246253538863478,4.064137184175919,3.237090716726798,-0.2373246118559321,-0.23444607929968486,-0.2089682531018223,-0.20248989032236206,-0.18939645407565178,0.19454136912889258,0.4180935248392369,0.555947165676145,0.10394049207823454,0.622338902871315,0.48947854799867563,0.49585454906290105,0.46972196757501106,0.41101980465657906
3.710915774703682,-0.1996387537888385,4.209762152145065,4.081789196660336,3.6124951391672973,4.016436155203044,3.311317339295185,-0.23977526307963168,-0.22846559670296954,-0.20512894677349275,-0.2043929427506737,-0.1925483937396013,0.5469232893641792,0.32454102282826297,0.5812367595073324,0.1506920597226453,0.5849867378182404,0.49090591316675114,0.5312885262670591,0.4633594123991754,0.397141197116416
3.8351388797274155,-0.2397092018433573,4.058947895843647,4.446094093916076,3.738868635681652,4.125461363264199,3.064126464792469,-0.23010147576772336,-0.2464920093151924,-0.20825511640668845,-0.21532781505886261,-0.18224120174897004,0.37699962286615957,0.03953249167062598,0.5099310388012713,0.09450052244529689,0.5987411277040822,0.4821722647460237,0.5768029702721031,0.45858400325120313,0.41994444931618236
4.022809777045062,-0.2126116737961812,4.191014743803837,4.453026435277723,3.8979735099442236,4.073131751637111,3.3378969725394807,-0.23652857886742915,-0.24662221044491234,-0.21516749200765709,-0.2075590191699894,-0.19462425700600297,0.43804451578228065,0.021032524709646987,0.5034256861754907,0.06926623170725169,0.5796078826664987,0.4706939935066647,0.6299073450555331,0.4708989591578504,0.4053826270252768
3.7677276865592035,-0.21935102436984055,3.9401092225202397,4.187695411705952,3.2221832507153354,4.048945137169559,3.2160544239539233,-0.2225493292402395,-0.23403930247824897,-0.16333494007531865,-0.20515152244932106,-0.18703983068259514,0.4970565206931745,0.030357237835459152,0.46295799427435064,0.06156876060040232,0.5790120063702201,0.4863495583080681,0.4791845888926242,0.4673924939457698,0.414520645936458
3.547719262851299,-0.18627662415157786,4.015537124477325,4.247260531704049,3.2126877050893494,4.072219943046192,2.8584282614759458,-0.22614618394611513,-0.2371150745240377,-0.17286179873146804,-0.20635422762658337,-0.17307393840508045,0.5292470174715946,0.0346179806028167,0.5351301164718839,0.14059553418067572,0.5947902786250865,0.4728330185296395,0.546554779737787,0.4666841022751777,0.4004092197522132
3.64589033080372,-0.21067425728158734,4.025571242485251,4.165455959180922,3.064190027886022,4.095516059298992,2.7045026594729302,-0.22559088945675432,-0.2334076496154743,-0.155843620843945,-0.21117989425867717,-0.16721871605310495,0.608387226196019,0.036368250411018585,0.5272865061972509,0.29996861526565727,0.5797926246890337,0.483572986320569,0.5140941777859193,0.44297296646493534,0.4139677716766396
3.6245207064786857,-0.20565880125951755,4.08727005758653,4.138994446755672,3.1399710556722136,4.065155773053335,2.6898335121195838,-0.23174960678881557,-0.23318587122789639,-0.16538400367747055,-0.20480042649685007,-0.16810319685798653,0.5552583129014154,0.05231292957985543,0.5235534578050919,0.3628446239007707,0.6013356569827379,0.47012246938653945,0.5279034312540235,0.45207305694658795,0.3936910547498475
